#OK
#SQL= select * from MDR1..BDMW where snapnum = 85 and z between 680.000000 and 720.000000 and Mtot > 5e13
#MAXROWS UNLIMITED
#QUERYTIMEOUT 420 sec
#DATE 2013-07-25 18:47:02.521 CEST
#QUERYTIME 310 millisec
#COLUMN 1 name=bdmId JDBC_TYPE=-5 JDBC_TYPENAME=bigint
#COLUMN 2 name=snapnum JDBC_TYPE=5 JDBC_TYPENAME=smallint
#COLUMN 3 name=NInCat JDBC_TYPE=-5 JDBC_TYPENAME=bigint
#COLUMN 4 name=hostFlag JDBC_TYPE=-5 JDBC_TYPENAME=bigint
#COLUMN 5 name=x JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 6 name=y JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 7 name=z JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 8 name=vx JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 9 name=vy JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 10 name=vz JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 11 name=np JDBC_TYPE=4 JDBC_TYPENAME=int
#COLUMN 12 name=Mvir JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 13 name=Mtot JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 14 name=Rvir JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 15 name=Vrms JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 16 name=Vcir JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 17 name=conc JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 18 name=Xoff JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 19 name=virialRatio JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 20 name=spin JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 21 name=Rrms JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 22 name=axisratio_2_1 JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 23 name=axisratio_3_1 JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 24 name=axis1_x JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 25 name=axis1_y JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 26 name=axis1_z JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 27 name=ix JDBC_TYPE=4 JDBC_TYPENAME=int
#COLUMN 28 name=iy JDBC_TYPE=4 JDBC_TYPENAME=int
#COLUMN 29 name=iz JDBC_TYPE=4 JDBC_TYPENAME=int
#COLUMN 30 name=phkey JDBC_TYPE=4 JDBC_TYPENAME=int
bdmId,snapnum,NInCat,hostFlag,x,y,z,vx,vy,vz,np,Mvir,Mtot,Rvir,Vrms,Vcir,conc,Xoff,virialRatio,spin,Rrms,axisratio_2_1,axisratio_3_1,axis1_x,axis1_y,axis1_z,ix,iy,iz,phkey
8508087610,85,8087610,-1,751.2084,22.6927,691.4414,-256.61,76.17,176.6,12397,1.07500003E14,1.13300004E14,0.7815,878.2,792.1,3.836,0.091,0.3011,0.0521,0.4365,0.6375,0.4564,-0.5383,0.0556,0.8409,769,23,708,564490666
8508088188,85,8088188,-1,770.5139,138.4815,689.5853,593.51,158.59,229.87,10317,8.9469999E13,9.1639998E13,0.7353,846.6,796.3,6.292,0.0487,0.2333,0.017,0.3876,0.5744,0.5676,0.4896,-0.1015,0.866,789,141,706,564032156
8508089974,85,8089974,-1,758.9036,175.9255,693.4227,191.06,-61.58,77.13,10081,8.7419999E13,8.806E13,0.7256,870.1,819.9,7.599,0.0187,0.2924,0.0189,0.3672,0.9472,0.7033,0.467,0.1599,0.8697,777,180,710,563975979
8508090367,85,8090367,-1,796.0341,126.493,695.5405,330.62,-71.2,537.26,5606,4.8619999E13,5.017E13,0.6018,662.1,630.2,5.224,0.0203,0.2084,0.0431,0.3347,0.749,0.6159,0.5458,0.6552,0.5223,815,129,712,564039160
8508090597,85,8090597,-1,780.4238,128.9859,703.8104,597.21,479.46,22.31,41939,3.63700012E14,3.84400009E14,1.1819,1354.0,1191.0,4.043,0.0975,0.4032,0.0201,0.6586,0.5806,0.574,-0.2691,0.3536,0.8959,799,132,720,564021897
8508091745,85,8091745,-1,797.2303,105.9731,692.3872,288.45,1033.74,-176.33,11171,9.688E13,1.01600002E14,0.7609,847.0,759.3,3.692,0.0379,0.3157,0.0291,0.4298,0.6494,0.5227,-0.4071,0.9131,-0.0229,816,108,709,564222497
8508092529,85,8092529,-1,757.4547,166.1627,700.6577,597.73,127.87,225.73,12485,1.083E14,1.13499997E14,0.7839,857.4,780.2,3.104,0.084,0.3359,0.0914,0.4598,0.6888,0.3588,0.4331,-0.3009,0.8496,775,170,717,563995664
8508092521,85,8092521,-1,788.2115,152.9014,705.6233,114.27,20.08,309.4,13467,1.168E14,1.21600003E14,0.8032,910.6,843.7,5.147,0.0337,0.2428,0.0097,0.4362,0.5265,0.4319,0.1996,0.9775,0.0681,807,156,722,564052497
8507778541,85,7778541,-1,20.5742,168.8737,680.9251,-191.1,126.62,239.21,5940,5.151E13,6.012E13,0.6388,831.3,685.2,8.463,0.1151,0.5801,0.0353,0.3104,0.6851,0.5839,-0.3565,0.6997,0.6191,21,172,697,1049764884
8507782161,85,7782161,-1,42.337,194.7576,686.9322,-143.89,322.54,-122.22,8672,7.5200004E13,7.6659999E13,0.6928,785.9,734.5,5.423,0.0352,0.2558,0.035,0.3718,0.7609,0.713,-0.6612,0.7498,-0.0251,43,199,703,1050505663
8507783121,85,7783121,-1,17.1983,176.9528,685.7162,-191.58,309.64,-156.17,7551,6.5480002E13,7.072E13,0.6744,753.5,676.3,4.443,0.035,0.3691,0.0471,0.371,0.628,0.6139,-0.5851,0.8057,-0.092,17,181,702,1049762444
8507789016,85,7789016,-1,42.6049,196.9048,691.2617,-199.73,175.09,-268.49,5958,5.167E13,5.5189998E13,0.6208,686.5,624.9,4.373,0.0188,0.3485,0.0287,0.3478,0.7176,0.5061,0.3625,-0.2348,0.9019,43,201,707,1050256515
8507790057,85,7790057,-1,59.1482,195.1994,702.1528,-593.86,321.26,-204.38,7337,6.3629999E13,6.4570001E13,0.6544,714.1,665.2,3.794,0.0581,0.2928,0.0533,0.3743,0.7056,0.5914,0.5907,0.0268,0.8064,60,199,719,1050251456
8507790556,85,7790556,-1,7.2982,199.2127,704.1298,-581.62,611.67,325.81,6685,5.797E13,6.1159999E13,0.6426,715.8,686.1,6.317,0.0218,0.1989,0.0163,0.3343,0.7714,0.6675,-0.2172,0.5967,0.7725,7,203,721,1050178423
8507791086,85,7791086,-1,55.7626,198.6525,699.9947,-388.42,4.87,-59.68,11306,9.8050001E13,1.04999997E14,0.7693,900.5,815.1,6.297,0.0721,0.3221,0.0303,0.3976,0.6664,0.5958,0.2736,0.2394,0.9316,57,203,716,1050253180
8507795306,85,7795306,-1,144.6125,188.7894,719.8663,119.49,1.54,423.81,18224,1.58000002E14,1.62999998E14,0.887,1118.0,993.0,7.44,0.0867,0.4206,0.0785,0.4519,0.6768,0.5894,-0.4719,0.3839,0.7937,148,193,737,1048116676
8507795514,85,7795514,-1,117.6063,152.8501,713.1677,-72.34,-26.45,113.51,7878,6.8319999E13,7.1939998E13,0.6784,772.0,671.8,3.481,0.1451,0.3504,0.0671,0.3902,0.408,0.4134,0.4301,0.8892,-0.1557,120,156,730,1049334618
8507797028,85,7797028,-1,123.6574,150.5768,717.6534,-375.45,3.5,184.69,6568,5.6959999E13,5.8909998E13,0.6345,655.0,624.3,2.682,0.0878,0.2422,0.0843,0.3912,0.5583,0.3592,0.9524,-0.0624,-0.2982,126,154,734,1049334330
8508082582,85,8082582,-1,678.6456,81.9453,681.9986,-238.32,-88.63,207.06,5947,5.1569999E13,5.3480002E13,0.6144,699.1,671.9,6.887,0.0467,0.1985,0.0291,0.3075,0.7921,0.6688,0.9975,0.0056,-0.0707,694,83,698,575567611
8508088782,85,8088782,-1,739.8007,32.1886,695.0056,-10.29,-398.97,427.06,8925,7.74E13,7.8340002E13,0.6978,785.8,762.7,6.412,0.0249,0.1998,0.0228,0.3632,0.9453,0.7445,0.5688,0.5602,-0.6022,757,32,711,576355390
8508088818,85,8088818,-1,634.7371,65.0505,698.2423,-404.94,218.53,413.52,7427,6.4410001E13,6.6020002E13,0.6591,749.9,690.0,5.06,0.0025,0.2982,0.0092,0.357,0.7529,0.5671,0.1775,0.7412,-0.6474,649,66,715,575670432
8508090348,85,8090348,-1,629.5739,110.3171,700.4062,-334.38,40.48,-115.88,21058,1.82599998E14,1.87900004E14,0.9315,1057.0,957.1,4.297,0.0781,0.3006,0.0327,0.5145,0.7579,0.6557,-0.5819,0.79,0.1932,644,112,717,575708967
8508091193,85,8091193,-1,698.4214,18.854,702.2869,-63.73,-174.77,239.28,14821,1.28500002E14,1.32500001E14,0.8279,945.7,878.6,5.431,0.0214,0.2954,0.0174,0.4545,0.7741,0.5761,0.7848,-0.1038,-0.611,715,19,719,576287849
8508091464,85,8091464,-1,737.3015,30.3674,698.115,-34.2,-60.46,121.09,10352,8.9770001E13,9.4710002E13,0.7433,811.6,747.9,4.127,0.0375,0.2673,0.0499,0.419,0.6849,0.5501,-0.0854,0.757,-0.6478,754,31,714,576357835
8508091540,85,8091540,8508090348,629.0027,110.0185,699.8149,9.24,-582.46,394.17,1904,1.651E13,5.102E13,0.6008,482.6,384.0,6.843,0.1432,0.9528,0.0355,0.3122,0.6857,0.5628,0.788,0.5949,0.1585,644,112,716,575708966
8508092107,85,8092107,-1,737.2567,183.9247,697.3487,422.44,-66.65,-3.63,7621,6.609E13,6.9929999E13,0.6721,740.8,689.7,4.931,0.037,0.2617,0.0174,0.3641,0.9135,0.5454,0.4166,0.0299,0.9086,754,188,714,576872548
8508092679,85,8092679,8508090348,629.4869,110.2685,699.8736,72.27,-533.17,824.3,218,1.89000004E12,5.2E13,0.5281,193.4,195.6,27.33,0.0439,0.01278,0.0019,0.1982,0.9056,0.826,0.6708,0.7176,-0.1875,644,112,716,575708966
8508094093,85,8094093,-1,717.0893,138.3873,706.6628,224.66,375.46,100.06,7329,6.356E13,6.7939999E13,0.6655,737.5,682.8,5.092,0.0615,0.3131,0.0109,0.363,0.6477,0.5174,0.2551,0.7836,0.5665,734,141,723,576783778
8508094439,85,8094439,-1,732.5481,26.342,701.1417,43.81,-100.13,221.01,7961,6.9040001E13,7.1169999E13,0.6759,715.7,672.3,3.205,0.0984,0.2316,0.0726,0.3967,0.6906,0.5301,0.637,0.2146,0.7404,750,26,717,576371235
8508095424,85,8095424,-1,732.993,128.826,703.9899,241.02,571.97,42.6,8323,7.2180004E13,7.4099997E13,0.6851,824.0,782.9,8.447,0.0361,0.2654,0.0196,0.3472,0.8758,0.605,0.9666,-0.2521,0.0468,750,131,720,576829015
8508095717,85,8095717,-1,740.1396,183.5228,698.8074,272.11,-46.12,-35.83,8449,7.3270003E13,7.7639998E13,0.6956,773.7,721.8,5.335,0.0256,0.2504,0.0122,0.3746,0.6778,0.5616,0.7871,5.0E-4,0.6168,757,187,715,576872805
8508096831,85,8096831,-1,694.3508,14.596,711.5778,-34.9,53.57,231.21,10697,9.2770002E13,9.4260003E13,0.7422,798.7,759.9,4.084,0.0255,0.1954,0.0118,0.4149,0.6113,0.4572,0.8668,0.1403,-0.4785,711,14,728,576262321
8508098296,85,8098296,-1,663.0374,110.8354,709.1389,-603.03,41.76,54.72,25845,2.24100002E14,2.37600007E14,1.0053,1118.0,1040.0,4.991,0.0656,0.266,0.0385,0.5471,0.7665,0.5743,0.495,0.8479,-0.1897,678,113,726,575742131
8508098600,85,8098600,-1,730.6435,165.0495,706.3442,332.24,-95.43,-233.76,6518,5.652E13,5.7690001E13,0.6305,710.1,707.0,7.585,0.0269,0.1844,0.0247,0.3256,0.9219,0.827,0.1989,0.7298,-0.6541,748,169,723,576862332
8508099312,85,8099312,-1,729.4067,162.2623,706.5876,353.32,393.79,-132.55,9854,8.5460001E13,8.6280004E13,0.7207,778.5,756.1,4.869,0.0277,0.156,0.0403,0.3904,0.6562,0.6102,0.2556,0.4874,0.8349,746,166,723,576862175
8508100992,85,8100992,-1,701.8362,144.6686,710.6434,268.38,122.4,-88.47,6969,6.044E13,6.243E13,0.647,752.9,727.9,7.927,0.0149,0.2595,0.0229,0.3352,0.8015,0.77,0.989,-0.0731,0.1288,718,148,727,576792407
8508101502,85,8101502,-1,734.049,180.979,711.7473,495.27,77.47,-259.76,8622,7.4770004E13,8.0759998E13,0.7049,800.3,720.4,5.136,0.0254,0.3755,0.0393,0.3831,0.8289,0.5834,0.627,0.0047,0.779,751,185,728,576868168
8508107047,85,8107047,-1,647.2114,114.6684,716.4221,-158.41,78.1,-471.45,6868,5.9560002E13,6.0739998E13,0.6412,750.4,713.5,7.25,0.0263,0.2475,0.0154,0.3318,0.7211,0.6567,0.4485,0.8408,-0.3031,662,117,733,575723258
8508108060,85,8108060,-1,748.6256,150.4625,717.1851,465.97,221.36,-271.91,6203,5.3789998E13,5.5609999E13,0.6224,679.9,637.1,4.393,0.1194,0.2809,0.0343,0.3476,0.7696,0.6111,0.4079,0.9127,-0.0261,766,154,734,576836524
8508092912,85,8092912,8508090597,780.076,129.2734,703.751,1760.62,-131.61,745.67,31,2.688E11,6.3519999E13,0.346,105.7,135.7,89.53,0.0669,-0.8214,1.0E-4,0.074,0.8342,0.6414,-0.1286,0.1485,0.9805,798,132,720,564021896
8508095446,85,8095446,-1,782.1834,132.2284,705.295,388.83,-166.04,-191.19,16283,1.41200003E14,1.48599996E14,0.861,971.9,929.4,6.492,0.0291,0.2326,0.0597,0.4641,0.8885,0.5342,0.3766,0.9118,0.1637,800,135,722,564067399
8508096345,85,8096345,-1,763.4269,165.0334,709.0813,148.98,133.25,266.43,11730,1.01700002E14,1.03799998E14,0.7666,885.3,844.9,6.893,0.0387,0.2345,0.0163,0.4057,0.7486,0.5929,0.6449,0.2139,0.7337,781,168,726,563992763
8508097367,85,8097367,-1,793.8326,93.2729,707.9989,623.44,391.84,-77.56,7872,6.8269998E13,6.9840002E13,0.6716,758.2,745.9,7.224,0.0339,0.1501,0.0217,0.35,0.6192,0.5426,-0.0297,0.9451,-0.3254,812,95,724,564314569
8508098083,85,8098083,8508090597,780.4359,128.8155,703.4329,462.29,472.94,359.39,32,2.77500002E11,5.6490002E13,0.3418,389.7,61.01,3.937,0.0782,2.02,0.0044,0.2116,0.4097,0.3977,-0.3082,0.0829,0.9477,799,131,720,564021878
8508098150,85,8098150,8508101270,769.6952,179.4412,715.3114,1440.58,-78.25,405.6,100,8.6720001E11,5.0310001E13,0.4133,162.3,171.5,41.87,0.0029,-0.3231,3.0E-4,0.1261,0.7524,0.6594,0.7289,-0.6452,0.2291,788,183,732,563986025
8508100746,85,8100746,-1,779.6462,129.6351,707.0544,519.79,630.93,-875.6,7530,6.5299999E13,6.9370001E13,0.67,704.6,680.5,4.607,0.0266,0.1632,0.0144,0.3733,0.7002,0.4883,-0.175,-0.266,0.948,798,132,724,564022120
8508101270,85,8101270,-1,769.796,179.0202,715.2751,640.25,127.25,52.51,19707,1.70900003E14,1.802E14,0.9164,1024.0,902.6,2.876,0.0916,0.4235,0.0534,0.5451,0.4665,0.3904,0.1548,0.9615,0.2271,788,183,732,563986025
8508101785,85,8101785,-1,774.0246,195.4318,716.0212,645.09,-136.57,-179.62,15001,1.30100004E14,1.39099999E14,0.8448,912.9,816.3,2.559,0.0825,0.3417,0.0526,0.5052,0.6302,0.4038,-0.2918,0.9543,0.0648,792,200,733,563620679
8508102457,85,8102457,8508101270,769.9174,178.4793,715.2883,708.19,-390.54,-125.24,67,5.8099997E11,5.0260001E13,0.5482,216.0,67.01,2.611,0.1996,0.4919,0.0012,0.3415,0.732,0.7178,0.7949,-0.1465,0.5888,788,182,732,563986024
8508103205,85,8103205,-1,783.1043,183.2027,715.465,247.53,215.28,-92.29,7917,6.8660002E13,6.9960001E13,0.672,768.3,746.9,7.18,0.0149,0.1829,0.0298,0.3572,0.6585,0.5472,0.6288,0.7173,-0.3001,801,187,732,563937512
8508103214,85,8103214,-1,798.4537,194.4108,711.8335,701.23,380.73,-299.06,13434,1.16499998E14,1.21500003E14,0.8064,1011.0,928.4,8.976,0.0731,0.3239,0.0399,0.3916,0.8416,0.6514,0.4361,0.8292,-0.3497,817,199,728,563733500
8508104207,85,8104207,-1,780.899,163.7838,717.1135,373.17,372.77,-102.98,6080,5.2730001E13,5.539E13,0.6218,667.9,639.6,4.879,0.0409,0.2202,0.054,0.3534,0.8366,0.7292,0.5113,-0.6279,0.5868,799,167,734,563989838
8508106161,85,8106161,-1,762.7219,161.0955,715.8657,85.99,360.99,-536.04,6060,5.2549999E13,5.463E13,0.6189,684.2,649.9,5.433,0.0376,0.226,0.0336,0.3403,0.6135,0.5639,-0.4805,0.8279,0.2893,781,164,733,563990752
8508105972,85,8105972,-1,776.9901,185.9437,718.8038,515.33,-93.24,-445.17,10308,8.9389997E13,9.3359998E13,0.74,819.9,756.4,4.547,0.0368,0.2717,0.0091,0.4084,0.6736,0.5684,-0.3289,0.9377,-0.1115,795,190,736,563891575
8508106617,85,8106617,-1,788.3903,162.3322,717.8234,139.53,244.72,-395.97,11485,9.9599998E13,1.02399998E14,0.7629,842.8,795.2,4.95,0.0229,0.224,0.0256,0.416,0.6584,0.5315,0.1805,0.8407,0.5105,807,166,735,563950584
8508107354,85,8107354,-1,752.1024,154.6647,716.5984,504.84,85.78,-273.01,21768,1.88800001E14,1.93799997E14,0.9392,1055.0,999.9,5.435,0.0093,0.2212,0.0277,0.5078,0.7025,0.5572,0.595,0.727,0.3427,770,158,733,564014469
8508108087,85,8108087,-1,758.3636,160.2855,715.6431,320.39,55.71,-387.3,19646,1.70399992E14,1.77499992E14,0.9112,1004.0,947.1,4.779,0.0198,0.2131,0.0435,0.5031,0.7395,0.518,0.5751,0.5768,0.5801,776,164,732,563990822
8508184775,85,8184775,-1,836.7394,111.1405,681.219,348.84,86.26,-224.49,7141,6.1930002E13,6.8770001E13,0.6683,717.2,635.3,2.782,0.0566,0.3489,0.0554,0.388,0.9435,0.8267,0.9648,0.2005,-0.1702,856,113,697,565252272
8508186120,85,8186120,-1,814.7181,124.7911,690.2472,186.26,400.57,365.14,75864,6.579E14,6.9609998E14,1.4434,1727.0,1477.0,4.747,0.0613,0.4587,0.0304,0.788,0.5239,0.4248,-0.318,0.0481,0.9469,834,127,706,565088877
8508186324,85,8186324,-1,828.085,87.2527,690.0333,396.75,511.28,126.69,5526,4.7919999E13,5.3079999E13,0.613,635.0,581.6,2.554,0.0981,0.3743,0.0458,0.3799,0.6042,0.278,0.5234,-0.7237,0.4498,847,89,706,565082180
8508186349,85,8186349,-1,839.6446,107.177,685.1894,-82.99,99.62,88.11,8529,7.396E13,7.783E13,0.6963,804.1,758.2,7.006,0.0276,0.2677,0.0341,0.3643,0.7664,0.5866,0.1048,-0.4946,0.8628,859,109,701,565251629
8508186824,85,8186824,-1,803.9308,110.5552,687.6091,188.22,746.63,-29.99,20912,1.81400007E14,1.92200005E14,0.9375,1114.0,1025.0,7.066,0.0231,0.3775,0.037,0.5013,0.7877,0.6784,0.6042,-0.7589,0.2429,823,113,704,564225098
8508186889,85,8186889,-1,924.0249,157.6606,695.3956,-106.76,414.9,482.01,8212,7.1220003E13,7.794E13,0.6966,743.1,668.1,2.859,0.1725,0.2905,0.0489,0.4131,0.5998,0.3332,0.0014,-0.1974,0.9803,946,161,712,561862331
8508187835,85,8187835,-1,824.8456,49.0869,692.6323,524.44,-6.04,708.42,20559,1.78299997E14,1.90900005E14,0.9352,1030.0,950.6,4.558,0.0046,0.2809,0.0503,0.5156,0.71,0.686,0.9282,-0.2935,0.2288,844,50,709,564762523
8508188083,85,8188083,-1,823.3264,47.794,689.5019,637.23,349.88,706.06,7609,6.599E13,6.9840002E13,0.6718,770.2,700.2,5.5,0.0869,0.2998,0.0953,0.3596,0.8597,0.5409,0.4662,-0.7542,0.4623,843,48,706,564762257
8508189979,85,8189979,-1,865.9058,163.3055,693.3517,23.92,286.93,141.65,9647,8.3659999E13,8.7800003E13,0.7247,794.8,736.2,4.385,0.0675,0.2621,0.028,0.4123,0.4786,0.3956,0.7158,-0.3081,0.6267,886,167,709,562172228
8508190362,85,8190362,-1,800.2754,112.461,690.1973,471.24,373.85,-72.5,15549,1.34799998E14,1.39500001E14,0.8404,965.7,940.1,7.351,0.025,0.1931,0.0242,0.4403,0.7704,0.6134,-0.423,0.7966,0.4318,819,115,706,564225432
8508190648,85,8190648,8508186120,814.8707,124.6374,690.1485,2806.77,782.03,-764.68,150,1.30099996E12,5.2549999E13,0.2193,255.7,248.7,26.24,0.0504,0.09721,0.0018,0.0704,0.7014,0.5896,0.6772,0.5777,-0.4558,834,127,706,565088877
8508191593,85,8191593,8508195032,848.0087,104.5066,702.0308,704.36,11.38,283.66,2216,1.92199996E13,5.3579998E13,0.5724,521.4,469.4,11.13,0.0572,0.4291,0.0271,0.2684,0.8647,0.7964,0.7394,0.3548,0.5722,868,107,718,565119025
8508191941,85,8191941,-1,934.3723,181.4567,700.1432,-154.26,29.3,404.17,6998,6.0690002E13,6.3629999E13,0.6511,714.8,664.8,4.567,0.0202,0.2524,0.0144,0.3631,0.5068,0.4931,0.4318,0.7659,0.4764,956,185,716,561867425
8508192011,85,8192011,-1,826.1948,49.6733,697.655,627.37,300.39,18.92,33353,2.89200012E14,3.21399986E14,1.1149,1266.0,1142.0,5.62,0.0711,0.3857,0.0172,0.6252,0.7437,0.5157,0.9769,-0.1892,0.0996,846,50,714,564762716
8508192327,85,8192327,8508186120,814.934,124.5488,689.701,520.03,-745.38,-944.52,5153,4.4689999E13,1.70200008E14,0.5009,926.4,771.6,11.52,0.0868,0.7266,0.0251,0.2253,0.8221,0.7406,-0.7638,0.239,0.5995,834,127,706,565088877
8508192464,85,8192464,-1,810.494,34.4044,697.1964,683.68,468.06,-110.25,7581,6.5739998E13,7.0900003E13,0.675,755.2,699.5,5.615,0.1196,0.2854,0.0352,0.3808,0.6017,0.5113,0.24,0.9708,-0.0062,829,35,713,564558175
8508192648,85,8192648,-1,831.1793,199.4731,700.0625,-1.27,872.11,-170.79,5280,4.5790001E13,5.334E13,0.614,666.2,584.0,3.891,0.1618,0.3958,0.0944,0.3514,0.6615,0.5544,-0.0984,0.9516,-0.291,851,204,716,562452889
8508192731,85,8192731,-1,827.7357,68.6692,698.718,254.66,43.91,367.53,10009,8.6799997E13,9.0799996E13,0.733,806.4,756.2,4.898,0.0323,0.2765,0.0472,0.4016,0.9349,0.9149,-0.2088,0.9704,0.121,847,70,715,565077002
8508192828,85,8192828,-1,926.3574,154.7354,700.0581,-21.02,401.81,476.03,6718,5.8259998E13,6.6570001E13,0.6612,681.1,617.6,2.58,0.0885,0.396,0.0552,0.4093,0.7078,0.3572,0.4821,-0.3449,0.8053,948,158,716,561949144
8508192860,85,8192860,-1,874.3809,170.0101,694.0663,-131.59,-317.81,-65.46,10369,8.9919997E13,9.4270002E13,0.7423,855.8,768.5,5.074,0.0757,0.3419,0.0768,0.3983,0.6117,0.4754,0.9222,0.3827,-0.0557,895,174,710,562173261
8508193361,85,8193361,-1,816.5139,6.2486,698.4862,-19.86,177.16,100.56,7560,6.556E13,6.7139998E13,0.663,753.6,728.2,6.832,0.0253,0.1816,0.0269,0.3441,0.7795,0.5574,0.8828,0.2558,0.3941,836,6,715,564751127
8508193529,85,8193529,-1,827.8666,84.6165,701.0405,355.9,178.39,184.96,7520,6.5210002E13,6.669E13,0.6613,742.1,684.7,4.612,0.0474,0.26,0.0164,0.3603,0.7067,0.6551,0.6792,0.0204,0.7337,847,86,717,565081414
8508194855,85,8194855,8508198277,871.0502,161.2481,703.5342,-327.58,1241.58,-119.97,1202,1.04199996E13,6.932E13,0.535,501.9,436.6,23.56,0.0689,0.5985,0.0098,0.2021,0.9142,0.8183,0.332,0.1061,0.9373,891,165,720,562176968
8508195032,85,8195032,-1,847.4248,104.3639,701.6419,-122.75,166.28,54.07,14947,1.29600001E14,1.47000004E14,0.8551,941.0,828.7,3.702,0.0786,0.4126,0.0496,0.4895,0.5938,0.5008,0.8958,-0.1686,0.4113,867,106,718,565119069
8508195067,85,8195067,8508186120,814.4106,124.7583,689.4895,1242.39,110.81,-1709.55,104,9.0190001E11,7.2259998E13,0.262,202.0,174.0,19.57,0.0595,0.04781,9.0E-4,0.096,0.8941,0.6664,0.8666,-0.4368,0.2412,833,127,706,565088882
8508195555,85,8195555,-1,936.7631,140.8332,713.913,162.46,282.79,498.29,8052,6.9829998E13,7.234E13,0.6796,757.3,697.4,4.538,0.0714,0.2552,0.0399,0.3704,0.8748,0.6241,0.6852,0.3737,0.6252,959,144,731,561962070
8508195865,85,8195865,-1,859.2797,170.661,699.313,254.44,-134.14,-34.58,6645,5.7630001E13,5.802E13,0.6315,716.1,694.5,6.559,0.0229,0.1691,0.0161,0.3258,0.7038,0.5909,-0.5994,0.574,0.558,879,174,716,562170455
8508195954,85,8195954,-1,825.4695,50.9484,702.7277,638.85,246.24,-6.75,9732,8.44E13,8.6999998E13,0.7228,822.9,813.1,7.894,0.0278,0.1637,0.0053,0.3669,0.8569,0.7119,0.398,0.3006,0.8668,845,52,719,564763098
8508196120,85,8196120,-1,891.0411,167.115,703.0252,271.87,-262.41,61.16,8108,7.0309999E13,7.4980004E13,0.6878,750.9,694.7,4.483,0.025,0.2473,0.015,0.3756,0.5659,0.5218,0.5703,-0.2345,0.7873,912,171,719,561903040
8508196917,85,8196917,-1,887.3668,125.3013,707.9419,8.58,49.19,317.55,5574,4.834E13,5.2460001E13,0.6104,678.9,605.5,4.125,0.0292,0.3727,0.0372,0.3415,0.5807,0.464,-0.2786,0.6167,0.7362,908,128,724,561930150
8508197191,85,8197191,-1,892.2606,146.5238,708.7499,209.58,145.57,119.43,7188,6.2339999E13,6.5079999E13,0.6559,732.1,677.9,4.923,0.034,0.2664,0.0559,0.3637,0.6608,0.4625,0.716,0.6866,-0.1262,913,150,725,561920140
8508197261,85,8197261,8508201206,802.8452,198.3919,709.3083,1814.03,-313.49,-597.82,343,2.97400009E12,5.764E13,0.5504,276.3,307.8,58.38,0.0315,0.0693,0.0015,0.1463,0.8833,0.8173,-0.2066,0.9384,-0.277,822,203,726,563734333
8508197396,85,8197396,-1,871.8182,92.3656,711.7959,1077.73,-53.9,95.17,7220,6.2609999E13,6.5789999E13,0.6584,685.8,682.3,5.145,0.0316,0.1116,0.0177,0.3543,0.9173,0.6038,0.9871,-0.1222,0.1031,892,94,728,565154328
8508198277,85,8198277,-1,870.9076,160.7739,703.3304,179.43,155.54,107.32,22566,1.957E14,2.06699999E14,0.9611,1140.0,1001.0,5.228,0.0571,0.4283,0.0352,0.5163,0.8645,0.6463,0.5362,-0.657,0.5299,891,164,720,562176969
8508198374,85,8198374,-1,829.9685,49.8015,709.2977,-62.31,281.14,-40.34,6166,5.3469998E13,5.5999998E13,0.624,672.9,646.4,5.075,0.0332,0.2306,0.0304,0.3333,0.8557,0.7659,-0.2682,0.0064,0.9633,849,50,726,564779077
8508198516,85,8198516,-1,905.027,149.3329,708.6848,258.61,126.92,148.24,6392,5.5430001E13,5.8029999E13,0.6314,708.9,694.1,7.278,0.0246,0.2011,0.0492,0.3329,0.69,0.6197,0.9717,-0.2355,0.0196,926,152,725,561919151
8508198571,85,8198571,-1,818.6763,196.743,711.6508,-101.88,325.96,-227.98,41201,3.57300007E14,3.68100004E14,1.1663,1335.0,1182.0,3.82,0.0496,0.3303,0.0122,0.6504,0.654,0.5437,0.7611,0.2221,-0.6095,838,201,728,562434383
